Gaia source ID,True distance [pc],True RA [deg],True Dec [deg],Stellar mass [M_\odot],G-band mag,True planet mass [M_J],True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg],\Delta \chi^2
2524173999509234048,172.19881,11.907662822715611,-5.3765336940790736,1.06865,10.23465,12.49064,1076.25633,107.84864,0.27756,51.68823,58.24549,75.33206,10.37929,1236.5087,114.81259,0.0787,333.47054,38.74644,1125.18538,171.60885,172.05466,172.50141,1179.52237,1239.09554,1303.68654,9.46609,11.33691,16.9386,0.08224,0.3101,0.87295,103.74784,113.5205,125.05426,85.31144
2004986666162845696,75.85971,334.9590529891385,54.141896980847406,0.56454,12.54212,6.41032,1984.71646,13.36701,0.26862,356.96311,351.87605,133.25776,6.50705,1840.13225,20.63498,0.25474,220.99962,162.98568,302.97904,75.78867,75.84217,75.89613,1788.58226,1925.88823,2168.9205,6.42604,6.66631,6.96357,0.21604,0.27748,0.3496,18.02902,25.25264,31.82783,1892.43306
5650257489111835520,281.24179,138.10194759776076,-25.041834002342465,0.84974,12.93934,8.18223,978.80996,39.96002,0.37355,357.39167,244.94029,77.84823,10.10967,942.91258,35.8914,0.38374,120.19571,117.74485,53.17366,279.10729,280.02014,280.98602,906.6645,944.0531,988.2362,10.08189,15.28937,59.87551,0.26442,0.80389,0.99072,40.77736,58.79417,79.77992,62.39797
469551220949329024,101.52974,59.75192288490592,56.69817609901482,1.09259,9.69912,9.81095,675.18029,63.03131,0.01964,163.36234,223.79686,81.10854,8.96178,683.74963,49.36282,0.19254,235.62978,38.37956,562.08433,101.57781,101.71666,101.84738,674.24025,684.54729,695.94707,8.18725,9.18427,10.28149,0.06378,0.20264,0.39389,41.65827,50.94576,58.23849,163.51751
3817218258096882688,49.67312,168.12950445685172,6.46406239009272,0.35024,13.55577,5.4367,1371.38328,47.24804,0.29248,151.2478,322.36769,208.67913,5.41332,1363.89657,47.74071,0.35569,333.56608,140.81148,221.98043,49.62639,49.65948,49.69296,1343.87916,1366.42734,1391.8863,5.20267,5.4343,5.6832,0.30567,0.35704,0.41067,44.77632,48.25439,51.34135,1669.63824
6139204404407349120,128.09408,195.56040928800977,-41.741350652985744,0.82961,11.48631,10.05927,362.86051,118.33737,0.00359,181.14961,342.84483,43.93166,12.01899,368.14769,129.05935,0.58192,69.15861,29.35148,254.86033,127.30895,128.37294,129.14879,362.53699,367.28368,372.89727,12.37036,19.3461,37.96255,0.18675,0.63083,0.95682,89.11027,104.60538,123.06722,66.3049
6406171565705882240,319.16432,332.5571297762058,-61.95813807184939,1.03644,11.78,12.38083,1199.02949,48.60597,0.42971,218.30161,281.73219,34.04954,12.53822,1240.5977,51.18802,0.46242,67.69311,99.98285,120.61995,318.25187,319.18506,320.17713,1212.01048,1262.13151,1342.85819,11.27037,14.94815,40.19455,0.29379,0.67427,0.96309,46.19419,59.18723,76.22318,127.28541
5221009695816673536,80.35848,124.74738434653372,-72.66535848728051,0.64836,11.96344,3.67893,535.8304,160.01926,0.04788,44.53813,147.43628,17.56316,5.56385,555.89503,108.8925,0.58693,124.99076,152.63198,167.61113,80.29818,80.36461,80.42721,536.61538,553.47751,567.31415,5.04346,7.79713,23.96855,0.35708,0.84248,0.98755,94.56583,103.51323,115.88709,105.08628
4503631586261531008,123.0418,281.1076255582097,10.030123635007788,0.89823,10.86983,4.8645,732.06967,63.29294,0.02848,143.20836,151.38367,41.10642,5.87095,703.05291,59.92143,0.21907,354.29635,125.3064,379.86113,122.65033,122.83693,123.02692,687.57407,705.89071,729.34004,5.60218,8.12178,20.33987,0.21112,0.71758,0.97622,53.51444,65.59418,77.48975,73.3411
5597049926730648064,221.86243,120.35009060292984,-29.92251168140415,0.6157,14.44193,11.30171,712.17451,113.60928,0.01813,281.86789,219.86225,27.97582,10.32124,752.31606,110.53986,0.19369,53.61997,37.91981,686.03914,220.87474,221.60497,222.3325,734.28684,761.29008,799.3018,9.52996,11.50105,18.17722,0.09877,0.3601,0.89741,98.76761,107.62293,117.75021,66.60632
1717090923798769024,225.56766,185.48521478787265,77.5424049805144,0.62982,14.35967,10.47857,995.89699,76.66533,0.02198,91.14636,274.79962,151.3205,11.88153,1034.16703,80.11449,0.47713,338.71691,88.00005,356.12091,223.71796,224.35058,224.97158,986.90981,1034.8984,1070.26746,11.73163,16.88222,57.51546,0.43553,0.91821,0.9958,72.22558,82.16671,89.07127,88.35284
4353501378053832832,77.96285,252.76447607017437,-4.573413950337026,0.30914,14.96304,4.21216,1017.23354,125.50789,0.05263,225.14563,159.55821,69.061,5.25794,987.98259,116.14208,0.18167,53.35241,157.65193,554.45278,77.93498,78.06447,78.18809,961.17475,987.8461,1014.40714,4.91277,5.32536,5.75347,0.04768,0.14708,0.29891,109.46753,115.57726,122.29467,225.1018
1113986767075933696,50.17924,93.09873513884729,73.09865297374002,0.72266,10.32277,4.37978,1650.17792,69.25051,0.03695,237.73272,62.48739,167.0703,4.46626,1867.08357,71.4461,0.27186,230.58753,61.16314,135.02539,50.12911,50.15404,50.17869,1812.32818,2005.87594,2528.98022,4.30636,4.49026,4.70406,0.22243,0.34606,0.5085,68.37348,71.38861,74.24704,1320.65856
414785405759136640,97.55363,11.083670933547186,50.26304426754489,0.57944,12.96242,10.08165,1888.49227,115.42187,0.07999,139.53792,44.93684,266.41303,9.36436,1786.62487,119.51695,0.07196,151.1101,43.89011,327.75954,97.30217,97.41015,97.51695,1737.5192,1853.45598,2091.43704,9.08734,9.67062,10.64603,0.03952,0.0947,0.16874,114.22255,117.94173,121.3995,1370.59682
2845586296558784896,91.36263,347.4612252707765,27.658187132054202,0.32327,15.15649,4.72251,1157.38407,142.78674,0.09527,10.38649,345.02301,53.2627,5.8775,1161.45028,134.54217,0.1458,187.91875,11.70759,568.90666,91.00475,91.1949,91.37694,1135.89076,1161.7347,1188.35442,5.42394,5.99085,6.58175,0.04228,0.13299,0.26497,126.96834,133.25919,141.24641,247.48569
3207694847549353856,114.15165,77.21110227203458,-8.1983849887624,0.78132,11.60389,6.13841,1359.57068,122.92806,0.03485,139.44209,113.39089,53.86639,5.68993,1352.53398,126.65511,0.19936,194.08339,96.07828,315.77644,113.78672,113.96155,114.13292,1296.04447,1363.4133,1445.94551,5.31435,6.07887,7.87755,0.09264,0.28586,0.74626,117.39021,124.85747,134.46813,176.53372
266922154341990656,109.43893,75.81833218202755,53.524619907735435,0.89121,10.86639,6.377,988.15207,68.33773,0.0626,46.75455,116.6364,98.42805,9.04663,992.12121,77.4807,0.29057,34.79854,115.05023,59.14276,109.12669,109.32533,109.52662,967.05514,997.82867,1032.73409,7.9031,9.2889,11.53436,0.09237,0.32105,0.70027,71.43321,78.05274,84.02456,143.8386
6816497760320282880,283.25609,325.4130486895479,-23.730352417573137,0.75762,13.79257,7.38313,1551.8278,50.39692,0.03267,235.31764,3.42254,53.69391,10.06316,1377.50692,49.50721,0.71668,11.02533,20.33894,689.91053,283.74883,285.04722,286.41347,1312.19257,1393.74645,1565.02313,9.07324,17.87219,91.93438,0.33407,0.9461,0.99825,48.16065,67.68573,84.38555,54.24337
5994486477829191808,100.59966,240.45063629458045,-43.45465890223793,0.37252,14.86786,11.28723,415.93851,30.39532,0.52846,115.48015,28.97704,1.88206,11.91488,420.64169,43.92499,0.35168,119.31628,15.82181,410.54757,100.33491,100.57954,100.84351,417.21626,420.7736,423.8656,11.27538,12.44405,13.97218,0.21977,0.36864,0.53519,37.54442,48.06132,56.94299,189.05674
4757538263091577856,131.43006,84.87373939727989,-62.64431461641425,0.55284,14.42116,9.7568,808.84016,168.55233,0.13463,52.40532,222.80204,82.68364,12.00689,802.71654,160.8544,0.18857,323.82157,96.80537,172.90266,131.13548,131.35693,131.58977,790.00877,803.78381,817.96567,11.78,12.70876,13.68823,0.0695,0.18498,0.30975,140.57309,148.55673,157.44425,349.21127
5663558453071724288,14.95155,145.55812521272944,-23.914401382944526,1.11286,4.77215,8.91681,2075.76264,38.01628,0.10851,135.4441,222.93713,289.09518,8.1554,1880.04399,31.51119,0.07476,330.15099,44.4587,349.93989,14.94118,14.94828,14.95534,1823.63306,1931.64802,2097.56625,7.94492,8.39378,8.97069,0.04566,0.09131,0.15001,28.25623,34.7908,40.80453,2691.48386
6305271135971247872,182.18855,225.31625084796576,-18.211466920809467,0.91678,10.95698,5.00692,1582.84029,87.23097,0.09373,211.00158,355.2007,80.06301,8.90762,1342.75375,91.46709,0.34934,180.18278,2.89611,1290.1769,182.8799,183.32695,183.77777,1284.54285,1345.05039,1424.64059,10.24794,20.57937,143.5533,0.58885,0.9921,0.99988,78.65526,89.46942,98.97275,65.68826
472315290099855872,136.01237,67.48557507654296,60.46142291494116,0.69237,12.86796,5.32716,925.09598,72.10599,0.32674,11.22294,210.22482,18.6899,5.50776,931.01309,66.657,0.30324,223.30851,31.4843,68.69899,135.77755,135.9931,136.2139,910.6581,947.27297,978.79548,5.13045,5.98114,8.27194,0.1829,0.43999,0.80443,60.92965,70.36119,78.99218,89.64247
4893560328314661632,230.85898,69.83131983865582,-25.612783220087387,0.89604,12.45621,5.65262,1602.34025,18.08582,0.01197,176.8356,348.47071,4.52898,6.83028,1421.23077,33.32745,0.2259,260.68102,152.43813,972.64607,230.74922,231.23551,231.71046,1388.57482,1493.23939,1799.66821,6.31758,7.1135,8.18505,0.09579,0.26143,0.48173,29.19934,40.4248,50.4078,139.62912
6109361940844302208,222.07796,210.59269908594433,-43.55083521264148,0.62452,14.37012,9.17271,1129.42128,148.3436,0.05339,9.972,345.89487,173.76168,10.77873,1151.9381,143.46222,0.20167,91.94652,29.59744,279.90769,223.10181,223.86543,224.66734,1111.58662,1148.73544,1185.72658,10.27411,11.54375,13.01007,0.06724,0.21521,0.42453,126.96728,136.94571,148.36303,108.76914
2989430145781486208,58.23191,77.90946629284491,-12.243299621224667,0.85296,9.59062,7.87285,1098.00584,100.38996,0.13499,311.21298,61.64579,42.15869,8.01048,1111.17847,102.46626,0.13578,280.32495,60.44096,1055.03685,58.1823,58.22413,58.26626,1096.16242,1114.83034,1135.37384,7.63268,7.99409,8.37316,0.05861,0.12694,0.20667,99.79877,102.35121,105.0363,1310.96
5770916628132554112,72.66478,207.6810539808624,-83.11671179858449,0.5497,13.14255,3.15546,1211.92775,32.61312,0.32096,226.08403,214.12646,129.78909,3.50501,1223.98317,28.32169,0.57844,339.20576,67.78612,27.73803,72.59823,72.64559,72.69566,1196.29138,1229.83913,1270.56196,3.40107,3.89356,6.25877,0.50259,0.67239,0.90425,27.40286,38.53113,53.32524,266.42826
1944672616524982144,219.85742,355.2904244271476,51.478016282362944,0.72058,13.5481,6.05251,973.07111,167.6502,0.06841,70.696,289.8922,34.82353,5.95094,985.65609,138.11207,0.15792,58.21172,100.97971,537.10071,219.50371,220.01092,220.50468,953.1313,987.8979,1023.95599,5.55408,6.478,7.7898,0.0666,0.23713,0.60421,120.4662,131.42491,144.33065,71.03447
6523660499168733568,69.15294,359.58138373174387,-49.71305274458127,0.71133,10.93683,7.6157,1547.61366,10.53516,0.11477,294.70363,253.37848,220.04975,7.97274,1570.71427,20.16164,0.12476,6.21044,172.11344,182.37464,69.14429,69.20112,69.25805,1542.95078,1574.83068,1613.84345,7.79766,8.08152,8.376,0.07178,0.12234,0.17633,17.72661,24.04513,29.18608,3532.87367
3444155925595090560,119.90611,85.773197996792,29.07516737950816,0.61991,13.70903,6.61754,702.65425,96.54822,0.02977,7.08323,358.70139,14.65544,6.69588,736.98377,95.39015,0.64396,162.74706,168.30179,697.75807,119.34215,119.59345,119.84423,719.83337,738.82036,762.07829,7.66716,21.13949,209.19596,0.80806,0.99612,0.99995,83.3381,90.98807,103.28044,92.35634
2960213544851307008,311.44121,75.19160979955298,-24.644602506554087,0.76975,13.89902,7.93549,1034.90364,99.20042,0.09396,319.74597,47.56231,67.69986,10.2394,1022.54904,84.93999,0.6636,180.13754,49.81414,692.20898,310.17304,311.26064,312.34885,991.36988,1031.13038,1073.88469,11.3452,42.36023,740.94511,0.76514,0.9973,0.99999,77.77823,89.04759,92.59844,54.26567
6498984537661637888,352.63806,350.03165119496026,-56.426114449853905,1.03548,12.23302,9.30512,1098.74431,37.05873,0.23618,228.45756,284.2026,2.62778,11.26432,1131.89226,52.2569,0.22273,55.25031,99.63623,1126.62369,350.5732,351.83474,353.10754,1060.911,1116.42522,1187.30586,10.29624,12.35625,19.40844,0.12451,0.38347,0.90267,43.58804,57.85568,70.7616,84.50169
919132076611304832,193.19426,117.58474370615893,37.48679967931652,0.65119,14.41052,11.23113,1361.57568,77.98837,0.00762,127.77737,183.74466,159.47384,11.69334,1335.05297,76.31189,0.27102,40.54671,3.73464,505.93192,192.41605,193.02312,193.6424,1306.71352,1369.86442,1513.54526,10.72452,11.90703,13.26704,0.07143,0.21239,0.40441,69.32354,76.67729,83.26078,167.92828
4592058297063300864,68.82025,276.6462306328908,31.915165283039116,0.74438,10.66882,10.65294,349.83863,81.17965,0.02445,230.3068,231.37393,11.10165,11.33623,349.41024,80.83324,0.13202,150.0309,52.98106,110.88667,68.7331,68.83709,68.95553,347.21439,349.60242,351.93808,10.24597,11.37187,12.67006,0.03897,0.1136,0.22311,74.34347,81.01641,87.7713,291.43751
6167713847560503040,131.20884,202.44217686590613,-35.072126110645875,0.54123,13.92974,10.93539,1443.40656,90.23201,0.21642,223.92037,234.78695,36.86867,11.61457,1481.41792,88.98654,0.22863,35.55454,57.73385,7.72706,131.07469,131.30309,131.53791,1449.01722,1502.45564,1582.19281,11.17,11.7125,12.31979,0.14324,0.26996,0.40177,85.32752,88.60944,91.90857,639.07157
3570990570452019968,137.73237,183.56317185745192,-13.279718163604525,0.61256,13.43299,8.12111,1147.9886,124.21609,0.61077,129.36669,207.0979,165.33953,6.46738,1285.8298,150.45105,0.62278,320.85103,25.86452,245.28792,137.28787,137.58451,137.88128,1223.22189,1352.01477,1686.82968,8.61047,22.76635,67.30742,0.75164,0.96786,0.99606,94.41551,102.72524,124.5629,119.4946
3551448297456870144,69.61654,164.84344596781756,-20.804873060475817,0.35952,14.19604,1.98613,984.70457,23.13983,0.00835,176.47837,96.63797,75.96963,1.97323,1076.11342,39.72763,0.13575,315.87228,35.85539,281.07794,69.53895,69.61192,69.68405,1041.77634,1078.59735,1120.02133,1.87219,2.13419,2.44187,0.06663,0.21518,0.44152,33.88143,47.03191,58.52922,89.70533
234509268811485696,136.02589,50.21696225841839,37.00462164236641,0.70861,12.60473,12.05223,1005.7523,60.0849,0.30893,337.91413,320.38732,113.4238,12.32303,1016.96656,62.43575,0.40898,172.84957,145.59117,180.42264,136.1537,136.47326,136.77738,996.7512,1018.78759,1043.29926,11.5633,12.8966,14.95306,0.29317,0.49381,0.829,53.06156,62.14898,69.12347,239.44427
2194227121408891008,64.24057,311.12534505207856,60.88668586728584,0.7333,10.58868,5.46574,736.46254,113.46517,0.23981,105.78822,60.47741,2.74546,5.55782,723.13483,119.61128,0.05719,58.23667,57.59552,635.56624,64.12188,64.16837,64.2115,710.78015,723.0211,735.97928,5.22544,5.67779,6.14457,0.03726,0.12257,0.26749,113.40474,119.06789,125.62574,282.63645
1831871794496087680,73.53678,305.08832398849376,23.845381335654587,0.52843,13.41122,5.51021,1537.64298,40.65663,0.3963,122.37001,1.66177,132.45255,5.47745,1457.01627,27.00009,0.48939,328.31175,166.66603,183.23621,73.40356,73.46573,73.52783,1423.75203,1467.54018,1525.71056,5.25092,5.62644,6.08227,0.41525,0.50917,0.60153,22.72937,31.21323,38.48058,892.61722
6054562521867883136,104.65779,186.37352593508348,-63.00132817298462,0.3473,15.20359,5.65057,1565.81144,31.34971,0.01329,223.40816,29.95672,158.1507,5.69076,1636.3526,43.11424,0.1277,264.05547,19.74669,314.94949,104.94991,105.13009,105.30573,1600.59514,1686.18526,1851.84716,5.27495,5.65382,6.06414,0.06465,0.16363,0.29997,32.56245,41.94912,49.29905,404.51801
5027940165559254784,130.78163,17.0025457569709,-31.367433057888974,0.98823,10.58764,7.37398,771.364,124.56756,0.36363,105.32761,147.76419,62.39349,7.5477,758.61828,116.71741,0.05715,268.35814,142.45546,361.59353,130.45548,130.69353,130.92359,741.16165,766.29159,799.41041,7.25374,8.90906,23.13059,0.10714,0.43622,0.96253,97.4988,108.76278,122.49848,99.69145
1968539436250157440,51.98891,318.3477438769331,40.86166847461008,0.79437,9.35132,4.34793,719.21638,92.66534,0.04864,88.56875,256.8853,68.91118,4.51896,726.3437,90.37288,0.26557,84.38663,76.42816,419.26371,52.01763,52.04966,52.08203,717.28296,727.9967,738.66336,4.08359,4.43562,4.94824,0.05734,0.19233,0.41632,86.29477,90.72099,94.96458,238.63678
5192193252696969344,269.65353,154.71582064576393,-83.38376941310044,0.79108,13.82848,12.86866,1096.90886,134.46064,0.01641,30.30043,20.96254,82.54001,11.10102,1077.35223,155.46954,0.13291,182.18317,7.31448,578.83632,268.43367,269.06804,269.73055,1045.06864,1078.18794,1111.23533,10.83728,12.05549,13.35547,0.0432,0.14526,0.31075,132.13787,141.93684,152.40117,124.38864
4167876327495130624,116.92561,260.3640084290735,-8.523573255447433,0.62602,12.96459,5.0208,1242.87949,152.96259,0.03553,63.36676,2.32009,152.19026,4.52875,1348.5888,145.48608,0.13884,145.57809,165.9392,1195.2011,116.8542,117.0211,117.18892,1290.29006,1370.60543,1511.8507,4.35648,4.77591,5.24787,0.05118,0.16866,0.34627,128.2783,139.23759,151.13791,227.48529
2109699515028552960,139.76015,275.5027443047521,40.112017035007064,1.07764,9.79873,11.34404,1701.27395,134.31004,0.02825,338.01516,304.2968,48.85282,11.1749,1719.26156,133.50762,0.01223,215.52757,130.12055,333.26683,139.51814,139.72544,139.92269,1684.77114,1837.92197,2226.37862,10.72462,11.69652,12.91394,0.02893,0.10567,0.26826,124.04337,130.60268,138.13653,457.58439
5904931595023098112,76.42549,224.39221641239837,-48.72458593460646,0.64197,11.90787,9.78137,1236.76145,35.48809,0.54949,226.09929,357.80697,84.0442,10.90161,1219.07874,19.31793,0.67841,39.21593,179.63625,53.91056,76.28976,76.36668,76.44455,1204.8759,1219.63185,1235.65402,10.16747,11.75212,15.08751,0.60189,0.71962,0.83964,20.58891,29.22525,38.34328,852.96224
1988733861385566848,339.76919,341.08765613515044,50.009445950468525,0.91544,12.22527,7.69784,1083.61393,56.08696,0.12533,92.76656,201.50783,43.04566,8.90946,1144.0279,49.62378,0.2953,6.97286,42.71368,438.96702,338.69553,339.69552,340.69823,1072.02913,1137.34276,1196.8079,8.5621,10.54247,21.1707,0.12519,0.4698,0.94506,43.53489,58.33392,72.17014,54.82146
5833936752061585280,146.59115,237.9145005106965,-59.59787247496923,0.99298,9.97781,10.41689,690.53479,25.01195,0.65747,226.51158,239.9434,5.24111,11.39007,683.74342,52.14035,0.33983,39.66095,88.94482,28.06059,146.22859,146.52015,146.80538,665.65928,682.41182,700.46391,10.47319,12.03537,14.47228,0.11504,0.35099,0.63812,43.96314,54.98366,64.07411,181.46888
5810141258780934784,71.37633,264.4446345062794,-70.35193031336541,0.95692,9.26743,2.29548,707.06487,163.28651,0.02207,155.42759,234.67857,3.39797,3.71842,696.60652,134.98336,0.6897,145.00337,46.85104,340.21373,71.29419,71.34129,71.3884,684.1594,698.72779,713.12814,3.68546,7.16496,33.47428,0.60723,0.95053,0.99792,96.78896,115.18039,133.30472,103.41809
1053230576319060096,183.50476,152.2527336915406,64.2260364258105,0.53071,14.74796,9.057,1353.53605,112.88689,0.24767,139.66911,205.01413,2.22971,8.20091,1357.31857,122.09178,0.44166,337.92497,28.30443,74.98346,183.73711,184.29034,184.8377,1298.88226,1397.41263,1646.12415,7.54107,10.4855,22.87787,0.42693,0.79503,0.97606,107.17133,118.19639,129.34155,97.57743
1883498916287042944,174.04173,344.6896763021747,27.491384546607986,0.58016,14.21345,10.35099,1801.0751,30.74788,0.20326,168.8519,265.77631,215.1084,12.64835,1572.84788,49.02653,0.35366,103.88681,56.22848,577.72279,173.87087,174.33603,174.81176,1560.83657,1631.60619,1802.55113,11.06785,12.1037,13.26953,0.16326,0.29061,0.41792,36.73479,45.86424,52.49312,365.24796
2163433717746084352,51.77863,315.19606885875226,45.50294860576271,0.95176,8.36738,7.41702,795.08745,96.77597,0.40505,338.54862,234.45398,79.86422,7.02111,802.82312,103.21445,0.41071,175.03389,59.68291,110.20593,51.79303,51.82305,51.85321,793.25535,802.81909,812.33398,6.67018,7.07326,7.50126,0.2822,0.40981,0.53069,99.47087,103.12487,106.97464,449.28783
1372114305860909184,161.72624,241.67452113731872,35.87178953667035,0.35529,16.06843,6.43731,1315.75333,25.04902,0.01256,160.80231,300.1311,122.95447,8.82652,1314.24265,38.78236,0.33491,69.54621,178.80277,624.34773,160.59945,161.22292,161.87717,1271.72905,1321.47239,1383.09027,8.07203,9.18565,10.51043,0.08076,0.25041,0.4914,32.61449,44.29884,54.22772,111.37057
4372385666357486080,228.50823,265.16260976912963,0.6244429959980693,1.04532,11.18222,9.51513,1482.8874,29.66482,0.29787,86.48228,78.52988,38.96994,12.48636,1338.01099,49.5587,0.17366,34.42453,158.7928,165.45203,227.61747,228.46259,229.31499,1290.89608,1416.63378,1894.48046,12.24406,18.28019,65.13605,0.27389,0.86014,0.99092,45.33232,62.0604,78.25991,106.4867
4781019643854426368,128.73017,66.39627462480972,-52.396116960719816,0.63943,13.66018,9.53098,855.40754,88.08716,0.11587,91.48958,110.42149,47.88876,10.12527,851.8111,87.55864,0.32718,85.25354,115.06033,35.69172,128.47208,128.61721,128.75999,842.0663,854.46985,867.27444,9.42249,10.14977,10.97224,0.19849,0.32084,0.43851,83.7947,87.75164,91.62791,260.28677
5213412624521511296,184.61592,114.86358388047175,-76.26732893894005,1.04089,10.60579,7.10811,901.34066,70.61428,0.00325,348.93117,234.76623,37.8856,10.36251,903.40974,72.33486,0.31567,112.31255,69.37452,788.67414,184.23777,184.55392,184.87939,877.49857,909.21063,945.53911,9.10532,11.36288,18.93632,0.1552,0.48424,0.91022,62.62786,74.07621,83.03778,53.40387
5027726757224514176,27.43056,16.806548110616923,-32.4304066794417,0.60441,9.9974,6.02187,1671.11945,165.56868,0.02974,200.18777,140.64767,6.30632,5.99454,1672.46431,164.91558,0.02596,240.30661,158.82651,101.79633,27.40951,27.41755,27.42568,1653.17876,1670.15105,1689.22485,5.93994,6.02139,6.10528,0.01117,0.02884,0.04955,159.56032,163.14471,167.3294,9193.71722
2840073173458447232,96.17638,351.37938443588445,24.390621864247137,0.33783,15.11653,11.49801,1717.68336,136.98909,0.05289,359.62874,348.85908,133.34245,10.68484,1700.20832,140.69495,0.06838,237.08079,172.17127,386.42882,95.64666,95.86573,96.08511,1645.89297,1752.2508,1914.79211,10.36181,10.94827,11.66093,0.0266,0.08638,0.17305,133.13394,138.62818,144.54035,780.05787
4984188433226863232,321.7938,20.34147841785999,-41.57717428950359,0.81533,13.60045,9.36331,1766.49257,17.55592,0.02667,130.33508,340.72738,137.12509,11.24877,1524.58746,38.51763,0.23553,202.25229,83.26729,859.7404,319.77644,320.81659,321.86771,1497.30657,1557.21103,1650.63371,10.48979,11.38499,12.37438,0.0638,0.17699,0.33365,31.19159,41.20316,49.66251,333.99868
715574919116238080,109.25881,138.24534456338597,36.64135208872331,0.89427,10.64143,11.87038,1156.26712,122.84223,0.10929,142.07977,167.85328,91.35841,12.94623,1140.43865,123.53136,0.29992,99.07842,157.16426,1122.51916,109.03811,109.20634,109.37674,1108.18856,1137.83967,1169.05036,11.8913,13.16427,15.15504,0.18526,0.32712,0.4947,118.30945,123.51591,129.44804,414.00132
1865841068794006144,325.71048,314.06303631050815,32.77486900388311,0.98636,11.78893,10.30512,1086.6856,59.87411,0.08539,187.17603,7.17832,52.92007,9.76584,1070.96954,35.93476,0.34017,239.63505,170.1178,694.2668,324.33163,325.31497,326.26725,1027.54949,1071.61771,1121.15624,9.44911,11.38589,18.15808,0.12433,0.40814,0.88854,35.1467,48.70867,62.79208,72.86354
1593706924385707904,219.03008,223.10053690725607,52.51419753378826,0.99104,11.47495,9.14067,1367.23736,117.34566,0.05342,92.41535,126.06183,137.93575,10.24389,1387.34463,118.67861,0.18928,244.43305,121.70022,721.34547,218.78808,219.17721,219.57159,1337.79567,1398.13669,1477.93582,9.20738,10.2341,11.29932,0.04502,0.15237,0.31849,112.19688,118.76814,126.45432,147.92218
6385917599449625472,52.84351,336.3667320581478,-67.86960870787956,0.69411,10.58606,10.20177,969.64243,28.98417,0.32907,341.51551,238.19228,121.7932,9.82127,978.66579,31.62681,0.26663,159.3807,62.08419,126.00808,52.86005,52.88579,52.91177,974.0576,978.83991,983.63875,9.6027,9.8371,10.07246,0.22836,0.26414,0.30048,28.26346,32.12625,35.50054,2995.18282
5329336128318176000,63.62137,130.39074115960366,-47.52118107851444,0.84206,9.6225,9.83089,1941.79129,54.02492,0.44351,194.20284,354.82136,193.78847,10.11792,1826.26876,57.10878,0.38196,19.29275,170.3985,203.8919,63.60611,63.63879,63.67158,1765.10213,1867.70922,2011.23924,9.79842,10.06855,10.34195,0.33894,0.40068,0.46762,53.77645,56.66326,59.25578,2900.50584
4974700541233171968,119.87745,9.725976476808679,-48.76838081843881,0.63267,12.96313,5.75659,1148.46477,94.57434,0.19861,25.63958,159.28397,12.93571,6.01837,1179.14737,90.74587,0.31717,167.2721,156.39308,489.59699,119.62138,119.76649,119.91365,1147.2899,1174.69364,1203.81362,5.58843,6.14615,6.78508,0.11226,0.29181,0.54599,87.45463,90.82916,94.1519,162.12202
4564816144135192192,174.91538,252.33913354086334,21.1672197956542,0.6203,13.88707,9.34805,1078.57969,89.86767,0.1439,302.41448,75.50086,1.45293,8.89759,1098.05691,87.14202,0.25477,309.35213,68.46813,36.50844,174.72123,175.08738,175.4561,1071.91774,1106.69474,1151.47721,7.95041,8.92657,10.11959,0.08333,0.23141,0.46831,81.90241,86.8754,91.75008,129.60977
4341270277564016640,66.48361,252.2951440129404,-6.012518296723722,0.3959,13.74438,4.07872,1240.79391,66.6283,0.08828,285.51405,123.08514,193.36068,3.67098,1298.2547,67.37481,0.21629,60.94779,115.63479,676.4679,66.41468,66.47995,66.54392,1272.49019,1306.48327,1344.5101,3.36725,3.653,3.95015,0.05049,0.15416,0.28643,62.8194,67.12367,71.24922,231.85345
207697746488350848,138.59748,80.40014959491559,44.31884878784936,0.78591,12.00905,11.16449,1130.34333,64.93557,0.00297,59.435,85.59941,39.41659,11.88373,1111.76604,67.06824,0.2015,22.50446,84.5898,1035.82012,138.76325,138.99665,139.24151,1087.18364,1115.24541,1145.02026,10.72882,11.80345,12.97955,0.0763,0.20519,0.36634,63.27749,66.97455,70.27934,210.01826
1978844097899534592,144.35649,324.28176570926024,48.681888925240216,0.63373,13.97032,9.77847,1322.55571,33.92662,0.28232,31.61195,342.74076,207.96822,9.54126,1374.38696,28.98411,0.18286,227.23239,143.24372,207.50435,144.20103,144.43998,144.68661,1346.4043,1381.07436,1422.08782,8.92315,9.66285,10.47283,0.08862,0.19335,0.30233,23.13547,31.98386,39.60754,401.60508
